Original File Name,speech,music
13069-1-1.wav,13069-1_1.wav,"13069-1_3.wav,13069-1_4.wav,13069-1_5.wav,13069-1_6.wav,13069-1_7.wav,13069-1_8.wav,13069-1_9.wav,13069-1_10.wav,13069-1_11.wav,13069-1_12.wav,13069-1_13.wav"
12349-1-1.wav,"12349-1_1.wav,12349-1_2.wav","12349-1_4.wav,12349-1_5.wav,12349-1_6.wav,12349-1_7.wav,12349-1_8.wav,12349-1_9.wav,12349-1_10.wav,12349-1_11.wav,12349-1_12.wav,12349-1_13.wav,12349-1_14.wav,12349-1_15.wav,12349-1_16.wav,12349-1_17.wav,12349-1_18.wav,12349-1_19.wav,12349-1_20.wav,12349-1_21.wav"
12207-1-1.wav,12207-1_1.wav,"12207-1_3.wav,12207-1_4.wav,12207-1_5.wav,12207-1_6.wav,12207-1_7.wav,12207-1_8.wav,12207-1_9.wav,12207-1_10.wav,12207-1_11.wav,12207-1_12.wav"
14572-1-1.wav,"14572-1_1.wav,14572-1_2.wav,14572-1_3.wav","14572-1_5.wav,14572-1_6.wav,14572-1_7.wav,14572-1_8.wav,14572-1_9.wav,14572-1_10.wav,14572-1_11.wav,14572-1_12.wav,14572-1_13.wav,14572-1_14.wav,14572-1_15.wav,14572-1_16.wav,14572-1_17.wav,14572-1_18.wav,14572-1_19.wav,14572-1_20.wav,14572-1_21.wav,14572-1_22.wav,14572-1_23.wav,14572-1_24.wav,14572-1_25.wav,14572-1_26.wav,14572-1_27.wav,14572-1_28.wav,14572-1_29.wav,14572-1_30.wav,14572-1_31.wav,14572-1_32.wav,14572-1_33.wav,14572-1_34.wav,14572-1_35.wav,14572-1_36.wav,14572-1_37.wav,14572-1_38.wav,14572-1_39.wav,14572-1_40.wav,14572-1_41.wav,14572-1_42.wav,14572-1_43.wav,14572-1_44.wav,14572-1_45.wav,14572-1_46.wav,14572-1_47.wav,14572-1_48.wav,14572-1_49.wav,14572-1_50.wav,14572-1_51.wav,14572-1_52.wav,14572-1_53.wav,14572-1_54.wav"
12271-1-1.wav,12271-1_1.wav,"12271-1_3.wav,12271-1_4.wav,12271-1_5.wav,12271-1_6.wav,12271-1_7.wav,12271-1_8.wav,12271-1_9.wav,12271-1_10.wav,12271-1_11.wav,12271-1_12.wav,12271-1_13.wav,12271-1_14.wav,12271-1_15.wav,12271-1_16.wav,12271-1_17.wav,12271-1_18.wav,12271-1_19.wav,12271-1_20.wav"
14353-1-1.wav,"14353-1_1.wav,14353-1_2.wav,14353-1_3.wav,14353-1_4.wav,14353-1_5.wav,14353-1_6.wav,14353-1_7.wav","14353-1_9.wav,14353-1_10.wav,14353-1_11.wav,14353-1_12.wav,14353-1_13.wav,14353-1_14.wav,14353-1_15.wav,14353-1_16.wav,14353-1_17.wav,14353-1_18.wav,14353-1_19.wav,14353-1_20.wav,14353-1_21.wav,14353-1_22.wav,14353-1_23.wav,14353-1_24.wav,14353-1_25.wav,14353-1_26.wav,14353-1_27.wav,14353-1_28.wav,14353-1_29.wav,14353-1_30.wav,14353-1_31.wav,14353-1_32.wav,14353-1_33.wav,14353-1_34.wav,14353-1_35.wav,14353-1_36.wav,14353-1_37.wav,14353-1_38.wav,14353-1_39.wav,14353-1_40.wav,14353-1_41.wav,14353-1_42.wav,14353-1_43.wav,14353-1_44.wav,14353-1_45.wav,14353-1_46.wav,14353-1_47.wav,14353-1_48.wav,14353-1_49.wav,14353-1_50.wav,14353-1_51.wav,14353-1_52.wav,14353-1_53.wav,14353-1_54.wav,14353-1_55.wav,14353-1_56.wav,14353-1_57.wav,14353-1_58.wav,14353-1_59.wav,14353-1_60.wav,14353-1_61.wav,14353-1_62.wav,14353-1_63.wav,14353-1_64.wav,14353-1_65.wav,14353-1_66.wav,14353-1_67.wav"
12656-1-1.wav,"12656-1_1.wav,12656-1_2.wav,12656-1_3.wav,12656-1_4.wav,12656-1_5.wav,12656-1_6.wav","12656-1_8.wav,12656-1_9.wav,12656-1_10.wav,12656-1_11.wav,12656-1_12.wav,12656-1_13.wav,12656-1_14.wav,12656-1_15.wav,12656-1_16.wav,12656-1_17.wav,12656-1_18.wav,12656-1_19.wav,12656-1_20.wav,12656-1_21.wav,12656-1_22.wav,12656-1_23.wav,12656-1_24.wav,12656-1_25.wav,12656-1_26.wav,12656-1_27.wav,12656-1_28.wav,12656-1_29.wav,12656-1_30.wav,12656-1_31.wav,12656-1_32.wav,12656-1_33.wav,12656-1_34.wav,12656-1_35.wav,12656-1_36.wav,12656-1_37.wav,12656-1_38.wav,12656-1_39.wav,12656-1_40.wav,12656-1_41.wav,12656-1_42.wav,12656-1_43.wav,12656-1_44.wav,12656-1_45.wav,12656-1_46.wav,12656-1_47.wav,12656-1_48.wav,12656-1_49.wav,12656-1_50.wav,12656-1_51.wav,12656-1_52.wav,12656-1_53.wav"
14419-1-1.wav,"14419-1_1.wav,14419-1_2.wav","14419-1_4.wav,14419-1_5.wav,14419-1_6.wav,14419-1_7.wav,14419-1_8.wav,14419-1_9.wav"
11214-1-1.wav,"11214-1_1.wav,11214-1_2.wav,11214-1_3.wav,11214-1_4.wav,11214-1_5.wav,11214-1_6.wav","11214-1_8.wav,11214-1_9.wav,11214-1_10.wav,11214-1_11.wav,11214-1_12.wav,11214-1_13.wav,11214-1_14.wav,11214-1_15.wav,11214-1_16.wav,11214-1_17.wav,11214-1_18.wav,11214-1_19.wav,11214-1_20.wav,11214-1_21.wav,11214-1_22.wav,11214-1_23.wav,11214-1_24.wav,11214-1_25.wav,11214-1_26.wav,11214-1_27.wav,11214-1_28.wav,11214-1_29.wav,11214-1_30.wav,11214-1_31.wav,11214-1_32.wav,11214-1_33.wav,11214-1_34.wav,11214-1_35.wav,11214-1_36.wav,11214-1_37.wav,11214-1_38.wav,11214-1_39.wav,11214-1_40.wav,11214-1_41.wav,11214-1_42.wav,11214-1_43.wav,11214-1_44.wav,11214-1_45.wav,11214-1_46.wav,11214-1_47.wav,11214-1_48.wav,11214-1_49.wav,11214-1_50.wav,11214-1_51.wav,11214-1_52.wav,11214-1_53.wav,11214-1_54.wav,11214-1_55.wav,11214-1_56.wav,11214-1_57.wav,11214-1_58.wav,11214-1_59.wav,11214-1_60.wav,11214-1_61.wav,11214-1_62.wav,11214-1_63.wav,11214-1_64.wav,11214-1_65.wav,11214-1_66.wav,11214-1_67.wav,11214-1_68.wav,11214-1_69.wav,11214-1_70.wav,11214-1_71.wav,11214-1_72.wav,11214-1_73.wav,11214-1_74.wav,11214-1_75.wav,11214-1_76.wav,11214-1_77.wav,11214-1_78.wav,11214-1_79.wav,11214-1_80.wav,11214-1_81.wav"
14384-1-1.wav,"14384-1_1.wav,14384-1_2.wav","14384-1_4.wav,14384-1_5.wav,14384-1_6.wav,14384-1_7.wav,14384-1_8.wav,14384-1_9.wav,14384-1_10.wav"
11219-1-1.wav,"11219-1_1.wav,11219-1_2.wav,11219-1_3.wav,11219-1_4.wav,11219-1_5.wav,11219-1_6.wav,11219-1_7.wav","11219-1_9.wav,11219-1_10.wav,11219-1_11.wav,11219-1_12.wav,11219-1_13.wav,11219-1_14.wav,11219-1_15.wav,11219-1_16.wav,11219-1_17.wav,11219-1_18.wav,11219-1_19.wav,11219-1_20.wav,11219-1_21.wav,11219-1_22.wav,11219-1_23.wav,11219-1_24.wav,11219-1_25.wav,11219-1_26.wav,11219-1_27.wav,11219-1_28.wav,11219-1_29.wav,11219-1_30.wav,11219-1_31.wav,11219-1_32.wav,11219-1_33.wav,11219-1_34.wav,11219-1_35.wav,11219-1_36.wav,11219-1_37.wav,11219-1_38.wav,11219-1_39.wav,11219-1_40.wav,11219-1_41.wav,11219-1_42.wav,11219-1_43.wav,11219-1_44.wav,11219-1_45.wav,11219-1_46.wav,11219-1_47.wav,11219-1_48.wav,11219-1_49.wav,11219-1_50.wav,11219-1_51.wav,11219-1_52.wav,11219-1_53.wav,11219-1_54.wav,11219-1_55.wav"
14431-1-1.wav,"14431-1_1.wav,14431-1_2.wav","14431-1_4.wav,14431-1_5.wav,14431-1_6.wav,14431-1_7.wav,14431-1_8.wav,14431-1_9.wav"
15093-1-1.wav,15093-1_1.wav,"15093-1_3.wav,15093-1_4.wav,15093-1_5.wav,15093-1_6.wav,15093-1_7.wav,15093-1_8.wav,15093-1_9.wav,15093-1_10.wav,15093-1_11.wav,15093-1_12.wav,15093-1_13.wav,15093-1_14.wav,15093-1_15.wav,15093-1_16.wav,15093-1_17.wav,15093-1_18.wav,15093-1_19.wav,15093-1_20.wav,15093-1_21.wav,15093-1_22.wav,15093-1_23.wav,15093-1_24.wav,15093-1_25.wav,15093-1_26.wav,15093-1_27.wav,15093-1_28.wav,15093-1_29.wav"
11691-1-1.wav,"11691-1_1.wav,11691-1_2.wav,11691-1_3.wav,11691-1_4.wav,11691-1_5.wav,11691-1_6.wav,11691-1_7.wav,11691-1_8.wav","11691-1_10.wav,11691-1_11.wav,11691-1_12.wav,11691-1_13.wav,11691-1_14.wav,11691-1_15.wav,11691-1_16.wav,11691-1_17.wav,11691-1_18.wav,11691-1_19.wav,11691-1_20.wav,11691-1_21.wav,11691-1_22.wav,11691-1_23.wav,11691-1_24.wav,11691-1_25.wav,11691-1_26.wav,11691-1_27.wav,11691-1_28.wav,11691-1_29.wav,11691-1_30.wav,11691-1_31.wav,11691-1_32.wav,11691-1_33.wav,11691-1_34.wav,11691-1_35.wav,11691-1_36.wav,11691-1_37.wav,11691-1_38.wav,11691-1_39.wav,11691-1_40.wav,11691-1_41.wav,11691-1_42.wav,11691-1_43.wav,11691-1_44.wav,11691-1_45.wav,11691-1_46.wav,11691-1_47.wav,11691-1_48.wav,11691-1_49.wav"
15134-1-1.wav,"15134-1_1.wav,15134-1_2.wav,15134-1_3.wav,15134-1_4.wav,15134-1_5.wav,15134-1_6.wav,15134-1_7.wav","15134-1_9.wav,15134-1_10.wav,15134-1_11.wav,15134-1_12.wav,15134-1_13.wav,15134-1_14.wav,15134-1_15.wav,15134-1_16.wav,15134-1_17.wav,15134-1_18.wav,15134-1_19.wav,15134-1_20.wav,15134-1_21.wav,15134-1_22.wav,15134-1_23.wav,15134-1_24.wav,15134-1_25.wav,15134-1_26.wav,15134-1_27.wav,15134-1_28.wav,15134-1_29.wav,15134-1_30.wav,15134-1_31.wav,15134-1_32.wav,15134-1_33.wav,15134-1_34.wav,15134-1_35.wav,15134-1_36.wav,15134-1_37.wav,15134-1_38.wav,15134-1_39.wav,15134-1_40.wav,15134-1_41.wav,15134-1_42.wav,15134-1_43.wav,15134-1_44.wav,15134-1_45.wav,15134-1_46.wav,15134-1_47.wav,15134-1_48.wav,15134-1_49.wav,15134-1_50.wav,15134-1_51.wav"
12864-1-1.wav,"12864-1_1.wav,12864-1_2.wav,12864-1_3.wav,12864-1_4.wav,12864-1_5.wav,12864-1_6.wav","12864-1_8.wav,12864-1_9.wav,12864-1_10.wav,12864-1_11.wav,12864-1_12.wav,12864-1_13.wav,12864-1_14.wav,12864-1_15.wav,12864-1_16.wav,12864-1_17.wav,12864-1_18.wav,12864-1_19.wav,12864-1_20.wav,12864-1_21.wav,12864-1_22.wav,12864-1_23.wav,12864-1_24.wav,12864-1_25.wav,12864-1_26.wav,12864-1_27.wav,12864-1_28.wav,12864-1_29.wav,12864-1_30.wav,12864-1_31.wav,12864-1_32.wav,12864-1_33.wav,12864-1_34.wav,12864-1_35.wav,12864-1_36.wav,12864-1_37.wav,12864-1_38.wav,12864-1_39.wav,12864-1_40.wav,12864-1_41.wav,12864-1_42.wav,12864-1_43.wav,12864-1_44.wav,12864-1_45.wav,12864-1_46.wav,12864-1_47.wav,12864-1_48.wav,12864-1_49.wav,12864-1_50.wav,12864-1_51.wav,12864-1_52.wav,12864-1_53.wav,12864-1_54.wav,12864-1_55.wav,12864-1_56.wav"
11550-1-1.wav,"11550-1_1.wav,11550-1_2.wav,11550-1_3.wav,11550-1_4.wav,11550-1_5.wav","11550-1_7.wav,11550-1_8.wav,11550-1_9.wav,11550-1_10.wav,11550-1_11.wav,11550-1_12.wav,11550-1_13.wav,11550-1_14.wav,11550-1_15.wav,11550-1_16.wav,11550-1_17.wav,11550-1_18.wav,11550-1_19.wav,11550-1_20.wav,11550-1_21.wav,11550-1_22.wav,11550-1_23.wav,11550-1_24.wav,11550-1_25.wav,11550-1_26.wav,11550-1_27.wav,11550-1_28.wav,11550-1_29.wav,11550-1_30.wav,11550-1_31.wav,11550-1_32.wav,11550-1_33.wav,11550-1_34.wav,11550-1_35.wav,11550-1_36.wav,11550-1_37.wav,11550-1_38.wav,11550-1_39.wav,11550-1_40.wav,11550-1_41.wav,11550-1_42.wav,11550-1_43.wav,11550-1_44.wav,11550-1_45.wav,11550-1_46.wav,11550-1_47.wav,11550-1_48.wav,11550-1_49.wav,11550-1_50.wav,11550-1_51.wav,11550-1_52.wav,11550-1_53.wav,11550-1_54.wav,11550-1_55.wav,11550-1_56.wav,11550-1_57.wav,11550-1_58.wav"
11073-1-1.wav,"11073-1_1.wav,11073-1_2.wav,11073-1_3.wav,11073-1_4.wav,11073-1_5.wav,11073-1_6.wav,11073-1_7.wav","11073-1_9.wav,11073-1_10.wav,11073-1_11.wav,11073-1_12.wav,11073-1_13.wav,11073-1_14.wav,11073-1_15.wav,11073-1_16.wav,11073-1_17.wav,11073-1_18.wav,11073-1_19.wav,11073-1_20.wav,11073-1_21.wav,11073-1_22.wav,11073-1_23.wav,11073-1_24.wav,11073-1_25.wav,11073-1_26.wav,11073-1_27.wav,11073-1_28.wav,11073-1_29.wav,11073-1_30.wav,11073-1_31.wav,11073-1_32.wav,11073-1_33.wav,11073-1_34.wav,11073-1_35.wav,11073-1_36.wav,11073-1_37.wav,11073-1_38.wav,11073-1_39.wav,11073-1_40.wav,11073-1_41.wav,11073-1_42.wav,11073-1_43.wav,11073-1_44.wav,11073-1_45.wav,11073-1_46.wav,11073-1_47.wav,11073-1_48.wav,11073-1_49.wav,11073-1_50.wav,11073-1_51.wav,11073-1_52.wav,11073-1_53.wav,11073-1_54.wav,11073-1_55.wav,11073-1_56.wav,11073-1_57.wav"
14830-1-1.wav,"14830-1_1.wav,14830-1_2.wav,14830-1_3.wav,14830-1_4.wav,14830-1_5.wav,14830-1_6.wav,14830-1_7.wav,14830-1_8.wav,14830-1_9.wav","14830-1_11.wav,14830-1_12.wav,14830-1_13.wav,14830-1_14.wav,14830-1_15.wav,14830-1_16.wav,14830-1_17.wav,14830-1_18.wav,14830-1_19.wav,14830-1_20.wav,14830-1_21.wav,14830-1_22.wav,14830-1_23.wav,14830-1_24.wav,14830-1_25.wav,14830-1_26.wav,14830-1_27.wav,14830-1_28.wav,14830-1_29.wav,14830-1_30.wav,14830-1_31.wav,14830-1_32.wav,14830-1_33.wav,14830-1_34.wav,14830-1_35.wav,14830-1_36.wav,14830-1_37.wav,14830-1_38.wav,14830-1_39.wav,14830-1_40.wav,14830-1_41.wav,14830-1_42.wav,14830-1_43.wav,14830-1_44.wav,14830-1_45.wav,14830-1_46.wav,14830-1_47.wav,14830-1_48.wav,14830-1_49.wav,14830-1_50.wav,14830-1_51.wav,14830-1_52.wav,14830-1_53.wav,14830-1_54.wav,14830-1_55.wav,14830-1_56.wav"
11801-1-1.wav,"11801-1_1.wav,11801-1_2.wav,11801-1_3.wav,11801-1_4.wav,11801-1_5.wav","11801-1_7.wav,11801-1_8.wav,11801-1_9.wav,11801-1_10.wav,11801-1_11.wav,11801-1_12.wav,11801-1_13.wav,11801-1_14.wav,11801-1_15.wav,11801-1_16.wav,11801-1_17.wav,11801-1_18.wav,11801-1_19.wav,11801-1_20.wav,11801-1_21.wav,11801-1_22.wav,11801-1_23.wav,11801-1_24.wav,11801-1_25.wav,11801-1_26.wav,11801-1_27.wav,11801-1_28.wav,11801-1_29.wav,11801-1_30.wav,11801-1_31.wav,11801-1_32.wav,11801-1_33.wav,11801-1_34.wav,11801-1_35.wav,11801-1_36.wav,11801-1_37.wav,11801-1_38.wav,11801-1_39.wav,11801-1_40.wav,11801-1_41.wav,11801-1_42.wav,11801-1_43.wav,11801-1_44.wav,11801-1_45.wav,11801-1_46.wav,11801-1_47.wav,11801-1_48.wav,11801-1_49.wav,11801-1_50.wav,11801-1_51.wav,11801-1_52.wav,11801-1_53.wav,11801-1_54.wav,11801-1_55.wav,11801-1_56.wav,11801-1_57.wav,11801-1_58.wav,11801-1_59.wav,11801-1_60.wav,11801-1_61.wav,11801-1_62.wav,11801-1_63.wav,11801-1_64.wav,11801-1_65.wav,11801-1_66.wav,11801-1_67.wav"
12022-1-1.wav,12022-1_1.wav,"12022-1_3.wav,12022-1_4.wav,12022-1_5.wav,12022-1_6.wav,12022-1_7.wav,12022-1_8.wav,12022-1_9.wav,12022-1_10.wav,12022-1_11.wav,12022-1_12.wav,12022-1_13.wav,12022-1_14.wav,12022-1_15.wav,12022-1_16.wav,12022-1_17.wav,12022-1_18.wav,12022-1_19.wav,12022-1_20.wav,12022-1_21.wav,12022-1_22.wav,12022-1_23.wav,12022-1_24.wav,12022-1_25.wav,12022-1_26.wav,12022-1_27.wav"
14963-1-1.wav,14963-1_1.wav,"14963-1_4.wav,14963-1_5.wav,14963-1_6.wav,14963-1_7.wav,14963-1_8.wav,14963-1_9.wav,14963-1_10.wav,14963-1_11.wav,14963-1_12.wav,14963-1_13.wav,14963-1_14.wav,14963-1_15.wav,14963-1_16.wav,14963-1_17.wav,14963-1_18.wav,14963-1_19.wav,14963-1_20.wav,14963-1_21.wav,14963-1_22.wav,14963-1_23.wav,14963-1_24.wav,14963-1_25.wav,14963-1_26.wav,14963-1_27.wav,14963-1_28.wav,14963-1_29.wav,14963-1_30.wav,14963-1_31.wav,14963-1_32.wav,14963-1_33.wav,14963-1_34.wav,14963-1_35.wav,14963-1_36.wav,14963-1_37.wav,14963-1_38.wav,14963-1_39.wav,14963-1_40.wav"
11897-1-1.wav,11897-1_1.wav,"11897-1_3.wav,11897-1_4.wav,11897-1_5.wav,11897-1_6.wav,11897-1_7.wav,11897-1_8.wav,11897-1_9.wav,11897-1_10.wav,11897-1_11.wav,11897-1_12.wav,11897-1_13.wav,11897-1_14.wav,11897-1_15.wav,11897-1_16.wav,11897-1_17.wav,11897-1_18.wav,11897-1_19.wav,11897-1_20.wav,11897-1_21.wav,11897-1_22.wav,11897-1_23.wav,11897-1_24.wav,11897-1_25.wav,11897-1_26.wav,11897-1_27.wav,11897-1_28.wav,11897-1_29.wav,11897-1_30.wav,11897-1_31.wav,11897-1_32.wav,11897-1_33.wav,11897-1_34.wav,11897-1_35.wav,11897-1_36.wav,11897-1_37.wav,11897-1_38.wav,11897-1_39.wav,11897-1_40.wav,11897-1_41.wav,11897-1_42.wav,11897-1_43.wav,11897-1_44.wav,11897-1_45.wav,11897-1_46.wav,11897-1_47.wav,11897-1_48.wav,11897-1_49.wav,11897-1_50.wav,11897-1_51.wav,11897-1_52.wav,11897-1_53.wav,11897-1_54.wav,11897-1_55.wav,11897-1_56.wav,11897-1_57.wav"
14435-1-1.wav,"14435-1_1.wav,14435-1_2.wav","14435-1_4.wav,14435-1_5.wav,14435-1_6.wav,14435-1_7.wav"
13207-1-1.wav,13207-1_1.wav,"13207-1_3.wav,13207-1_4.wav,13207-1_5.wav,13207-1_6.wav,13207-1_7.wav,13207-1_8.wav,13207-1_9.wav,13207-1_10.wav,13207-1_11.wav,13207-1_12.wav,13207-1_13.wav,13207-1_14.wav,13207-1_15.wav,13207-1_16.wav,13207-1_17.wav,13207-1_18.wav,13207-1_19.wav,13207-1_20.wav,13207-1_21.wav,13207-1_22.wav,13207-1_23.wav,13207-1_24.wav,13207-1_25.wav,13207-1_26.wav,13207-1_27.wav,13207-1_28.wav"
13059-1-1.wav,13059-1_1.wav,"13059-1_4.wav,13059-1_5.wav,13059-1_6.wav,13059-1_7.wav,13059-1_8.wav,13059-1_9.wav,13059-1_10.wav,13059-1_11.wav,13059-1_12.wav,13059-1_13.wav,13059-1_14.wav,13059-1_15.wav,13059-1_16.wav,13059-1_17.wav,13059-1_18.wav,13059-1_19.wav,13059-1_20.wav,13059-1_21.wav,13059-1_22.wav,13059-1_23.wav,13059-1_24.wav,13059-1_25.wav,13059-1_26.wav,13059-1_27.wav,13059-1_28.wav,13059-1_29.wav,13059-1_30.wav,13059-1_31.wav,13059-1_32.wav,13059-1_33.wav,13059-1_34.wav,13059-1_35.wav,13059-1_36.wav,13059-1_37.wav,13059-1_38.wav,13059-1_39.wav,13059-1_40.wav,13059-1_41.wav,13059-1_42.wav,13059-1_43.wav,13059-1_44.wav,13059-1_45.wav,13059-1_46.wav,13059-1_47.wav,13059-1_48.wav,13059-1_49.wav,13059-1_50.wav,13059-1_51.wav,13059-1_52.wav,13059-1_53.wav,13059-1_54.wav,13059-1_55.wav,13059-1_56.wav,13059-1_57.wav,13059-1_58.wav,13059-1_59.wav,13059-1_60.wav,13059-1_61.wav,13059-1_62.wav,13059-1_63.wav,13059-1_64.wav,13059-1_65.wav,13059-1_66.wav,13059-1_67.wav"
13965-1-1.wav,"13965-1_1.wav,13965-1_2.wav","13965-1_5.wav,13965-1_6.wav,13965-1_7.wav,13965-1_8.wav,13965-1_9.wav"
11082-1-1.wav,"11082-1_1.wav,11082-1_2.wav,11082-1_3.wav,11082-1_4.wav,11082-1_5.wav,11082-1_6.wav,11082-1_7.wav","11082-1_9.wav,11082-1_10.wav,11082-1_11.wav,11082-1_12.wav,11082-1_13.wav,11082-1_14.wav,11082-1_15.wav,11082-1_16.wav,11082-1_17.wav,11082-1_18.wav,11082-1_19.wav,11082-1_20.wav,11082-1_21.wav,11082-1_22.wav,11082-1_23.wav,11082-1_24.wav,11082-1_25.wav,11082-1_26.wav,11082-1_27.wav,11082-1_28.wav,11082-1_29.wav,11082-1_30.wav,11082-1_31.wav,11082-1_32.wav,11082-1_33.wav,11082-1_34.wav,11082-1_35.wav,11082-1_36.wav,11082-1_37.wav,11082-1_38.wav,11082-1_39.wav,11082-1_40.wav,11082-1_41.wav,11082-1_42.wav,11082-1_43.wav,11082-1_44.wav,11082-1_45.wav,11082-1_46.wav,11082-1_47.wav,11082-1_48.wav,11082-1_49.wav,11082-1_50.wav,11082-1_51.wav,11082-1_52.wav,11082-1_53.wav,11082-1_54.wav,11082-1_55.wav,11082-1_56.wav,11082-1_57.wav,11082-1_58.wav,11082-1_59.wav,11082-1_60.wav,11082-1_61.wav,11082-1_62.wav,11082-1_63.wav,11082-1_64.wav,11082-1_65.wav"
12252-1-1.wav,"12252-1_1.wav,12252-1_2.wav,12252-1_3.wav,12252-1_4.wav,12252-1_5.wav,12252-1_6.wav","12252-1_8.wav,12252-1_9.wav,12252-1_10.wav,12252-1_11.wav,12252-1_12.wav,12252-1_13.wav,12252-1_14.wav,12252-1_15.wav,12252-1_16.wav,12252-1_17.wav,12252-1_18.wav,12252-1_19.wav,12252-1_20.wav,12252-1_21.wav,12252-1_22.wav,12252-1_23.wav,12252-1_24.wav,12252-1_25.wav,12252-1_26.wav,12252-1_27.wav,12252-1_28.wav,12252-1_29.wav,12252-1_30.wav,12252-1_31.wav,12252-1_32.wav,12252-1_33.wav,12252-1_34.wav,12252-1_35.wav,12252-1_36.wav,12252-1_37.wav,12252-1_38.wav,12252-1_39.wav,12252-1_40.wav,12252-1_41.wav,12252-1_42.wav,12252-1_43.wav,12252-1_44.wav,12252-1_45.wav,12252-1_46.wav,12252-1_47.wav,12252-1_48.wav,12252-1_49.wav,12252-1_50.wav,12252-1_51.wav,12252-1_52.wav,12252-1_53.wav,12252-1_54.wav,12252-1_55.wav,12252-1_56.wav,12252-1_57.wav,12252-1_58.wav,12252-1_59.wav,12252-1_60.wav,12252-1_61.wav,12252-1_62.wav,12252-1_63.wav,12252-1_64.wav,12252-1_65.wav,12252-1_66.wav,12252-1_67.wav,12252-1_68.wav,12252-1_69.wav,12252-1_70.wav,12252-1_71.wav,12252-1_72.wav,12252-1_73.wav,12252-1_74.wav,12252-1_75.wav,12252-1_76.wav,12252-1_77.wav,12252-1_78.wav,12252-1_79.wav,12252-1_80.wav,12252-1_81.wav,12252-1_82.wav,12252-1_83.wav,12252-1_84.wav"
12075-1-1.wav,12075-1_1.wav,"12075-1_3.wav,12075-1_4.wav,12075-1_5.wav,12075-1_6.wav,12075-1_7.wav,12075-1_8.wav,12075-1_9.wav,12075-1_10.wav,12075-1_11.wav,12075-1_12.wav,12075-1_13.wav,12075-1_14.wav,12075-1_15.wav,12075-1_16.wav,12075-1_17.wav,12075-1_18.wav,12075-1_19.wav,12075-1_20.wav,12075-1_21.wav,12075-1_22.wav,12075-1_23.wav,12075-1_24.wav,12075-1_25.wav,12075-1_26.wav,12075-1_27.wav,12075-1_28.wav"
16337-1-1.wav,16337-1_1.wav,"16337-1_3.wav,16337-1_4.wav,16337-1_5.wav,16337-1_6.wav,16337-1_7.wav,16337-1_8.wav,16337-1_9.wav,16337-1_10.wav,16337-1_11.wav,16337-1_12.wav,16337-1_13.wav,16337-1_14.wav,16337-1_15.wav,16337-1_16.wav,16337-1_17.wav,16337-1_18.wav,16337-1_19.wav,16337-1_20.wav,16337-1_21.wav,16337-1_22.wav,16337-1_23.wav,16337-1_24.wav,16337-1_25.wav,16337-1_26.wav,16337-1_27.wav,16337-1_28.wav,16337-1_29.wav,16337-1_30.wav,16337-1_31.wav,16337-1_32.wav,16337-1_33.wav,16337-1_34.wav,16337-1_35.wav,16337-1_36.wav,16337-1_37.wav"
11595-1-1.wav,"11595-1_1.wav,11595-1_2.wav","11595-1_4.wav,11595-1_5.wav,11595-1_6.wav,11595-1_7.wav,11595-1_8.wav,11595-1_9.wav,11595-1_10.wav,11595-1_11.wav,11595-1_12.wav,11595-1_13.wav,11595-1_14.wav,11595-1_15.wav,11595-1_16.wav,11595-1_17.wav,11595-1_18.wav,11595-1_19.wav,11595-1_20.wav,11595-1_21.wav,11595-1_22.wav,11595-1_23.wav,11595-1_24.wav,11595-1_25.wav,11595-1_26.wav,11595-1_27.wav,11595-1_28.wav,11595-1_29.wav,11595-1_30.wav,11595-1_31.wav,11595-1_32.wav,11595-1_33.wav,11595-1_34.wav,11595-1_35.wav,11595-1_36.wav,11595-1_37.wav,11595-1_38.wav,11595-1_39.wav,11595-1_40.wav,11595-1_41.wav,11595-1_42.wav,11595-1_43.wav,11595-1_44.wav,11595-1_45.wav,11595-1_46.wav,11595-1_47.wav"
13010-1-1.wav,"13010-1_1.wav,13010-1_2.wav","13010-1_4.wav,13010-1_5.wav,13010-1_6.wav,13010-1_7.wav,13010-1_8.wav,13010-1_9.wav,13010-1_10.wav,13010-1_11.wav,13010-1_12.wav,13010-1_13.wav,13010-1_14.wav,13010-1_15.wav,13010-1_16.wav,13010-1_17.wav,13010-1_18.wav,13010-1_19.wav,13010-1_20.wav,13010-1_21.wav,13010-1_22.wav,13010-1_23.wav,13010-1_24.wav,13010-1_25.wav,13010-1_26.wav,13010-1_27.wav,13010-1_28.wav,13010-1_29.wav,13010-1_30.wav,13010-1_31.wav,13010-1_32.wav,13010-1_33.wav,13010-1_34.wav,13010-1_35.wav,13010-1_36.wav,13010-1_37.wav,13010-1_38.wav,13010-1_39.wav,13010-1_40.wav,13010-1_41.wav,13010-1_42.wav,13010-1_43.wav,13010-1_44.wav,13010-1_45.wav,13010-1_46.wav,13010-1_47.wav,13010-1_48.wav,13010-1_49.wav,13010-1_50.wav,13010-1_51.wav"
